t	cx	cy	cx_gray	cy_gray	d_gray	cx_green	cy_green	d_green	d_green2	A	A_gray	A_green	FR	RR	height	width	aspect_ratio	sf	ID
176	103.716	161.826	106.815	159.56	3.83931	96.6429	166.999	8.76297	44.9004	2859	1988	871	0.304652	0	115.035	53.6389	0.466284	0.00153669	6513
176	139.008	922.279	139.835	923.165	1.21193	138.473	921.706	0.783817	9.64879	634	249	385	0.607256	0	39.8562	20.1199	0.504813	0.00611473	6514
176	161.874	1239.71	163.65	1240.26	1.8604	160.809	1239.38	1.11523	12.264	1190	446	744	0.62521	0	47.8002	37.0513	0.775127	0.00507991	6515
176	158.281	1876.98	158.874	1876.9	0.598486	157.579	1877.07	0.708338	10.6614	690	374	316	0.457971	0	41.1167	24.0608	0.585183	0.0052077	6516
176	199.711	905.299	200.586	907.766	2.61829	199.117	903.621	1.77959	9.56826	603	244	359	0.595357	0	39.5445	19.8594	0.502203	0.00560492	6517
176	219.313	1125.77	219.307	1125.77	0.00635295	222	1126.5	2.78329	8.97459	879	877	2	0.00227531	0.782708	55.8201	28.2666	0.506389	0.00240943	6518
176	283.019	613.141	289.021	614.434	6.13888	280.071	612.506	3.01606	14.8017	1029	339	690	0.670554	0	57.1349	26.7149	0.467575	0.00442916	6519
176	295.475	1131.24	295.836	1131.17	0.366435	295.124	1131.3	0.356701	7.63386	446	220	226	0.506726	0	36.9546	15.5527	0.42086	0.00523081	6520
176	382.105	73.3738	379.029	70.9412	3.92172	383.538	74.5069	1.82655	12.7872	749	238	511	0.682243	0	43.1155	28.094	0.651598	0.00397651	6521
176	505.273	1470.18	505.273	1470.18	0	505.273	1470.18	0	8.3194	260	0	260	1	0	31.6983	11.2571	0.355132	0.00429638	6522
176	533.827	1619.18	532.11	1618.33	1.91385	534.391	1619.45	0.628688	10.4332	550	136	414	0.752727	0	33.4585	23.8422	0.712588	0.00493026	6523
176	557.673	97.6869	557.527	96.5175	1.17857	557.949	99.8905	2.22081	14.446	2319	1515	804	0.346701	0.0560586	59.3377	50.8718	0.857326	0.00538881	6524
176	713.238	1380.22	713.821	1379.54	0.897792	712.895	1380.62	0.529338	3.71611	151	56	95	0.629139	0	15.9322	11.3524	0.712547	0.00671111	6525
176	863.601	1451.72	861.571	1454.07	3.10353	864.216	1451.01	0.941611	17.077	1422	331	1091	0.767229	0	73.2877	33.0625	0.451133	0.00349348	6526
176	949.295	688.59	941.356	684.825	8.78681	971.073	698.921	24.1043	26.3196	4432	3248	1184	0.267148	0	116.89	57.734	0.493915	0.00249051	6527
176	932.145	754.234	936.689	759.457	6.92364	930.344	752.162	2.74511	14.0921	1032	293	739	0.716085	0.000968992	58.1085	28.9488	0.498186	0.00353909	6528
176	962.58	1224.75	962.581	1224.74	0.00688508	960	1236	11.5415	11.5415	1699	1698	1	0.000588582	0.596233	75.6629	39.8245	0.526342	0.00238511	6529
176	1028.54	1543.7	1030.29	1539.84	4.23999	1016.5	1570.29	29.194	29.3596	1238	1081	157	0.126817	0	60.4471	36.1009	0.597232	0.00261543	6530
176	1100.36	245.636	1103.88	249.908	5.53623	1097.4	242.045	4.65333	12.7307	981	448	533	0.543323	0.218145	50.9063	30.7591	0.60423	0.00444092	6531
176	1112.61	1098.89	1112.55	1099.02	0.141566	1113.25	1097.38	1.64609	2.16997	202	186	16	0.0792079	0	21.0707	11.6147	0.551226	0.00637546	6532
176	1139.95	1241.37	1142.46	1236.4	5.56274	1138.76	1243.74	2.65535	13.4787	913	295	618	0.676889	0	56.8029	22.051	0.388202	0.00374125	6533
176	1168.12	1791.13	1170.44	1790.5	2.40432	1166.39	1791.61	1.79185	10.667	644	275	369	0.572981	0	44.7245	19.2395	0.430178	0.00486052	6534
176	1252.61	1630.77	1252.08	1631.98	1.32595	1252.9	1630.09	0.733166	13.3943	1188	423	765	0.643939	0	43.3507	37.9845	0.876214	0.00515625	6535
176	1266.85	1469.46	1266.85	1469.46	0	1266.85	1469.46	0	1.46826	13	0	13	1	0	5.93322	3.28694	0.55399	0.00614367	6536
176	1280.31	1465.1	1280.31	1465.1	0	1280.31	1465.1	0	5.53158	210	0	210	1	0	17.8647	13.4559	0.753213	0.00820313	6537
176	1286.08	54.2128	1285.97	54.5691	0.372839	1286.16	53.9609	0.263606	7.56871	437	181	256	0.585812	0.00228833	31.9432	17.2941	0.541402	0.00590668	6538
176	1316.82	642.551	1322.44	649.262	8.75225	1315.72	641.227	1.72777	8.17102	370	61	309	0.835135	0	33.5184	13.8902	0.414407	0.00530877	6539
176	1320.96	163.742	1320.96	163.742	0	1320.96	163.742	0	5.08501	120	0	120	1	0.05	20.2119	6.73649	0.333292	0.00533333	6540
176	1326.34	1408.42	1325.35	1407.89	1.12043	1327.05	1408.81	0.814506	12.6264	708	298	410	0.579096	0	44.7544	21.6755	0.484321	0.00470294	6541
176	1387.45	1055	1390.55	1058.11	4.39413	1386.39	1053.94	1.49967	9.86164	562	143	419	0.745552	0	40.0445	17.6568	0.44093	0.0051607	6542
176	1411.2	990.106	1411.98	989.354	1.08739	1381.41	1018.69	41.2821	41.3495	2104	2050	54	0.0256654	0	74.9573	43.7543	0.583723	0.00362356	6543
176	1470.47	746.184	1472.83	746.122	2.36091	1469.86	746.199	0.608238	16.2026	1318	270	1048	0.795144	0	64.7774	29.3666	0.453346	0.00411417	6544
176	1460.5	1335.61	1460.5	1335.61	0	1460.5	1335.61	0	7.89409	277	0	277	1	0	31.9014	11.2353	0.35219	0.00505881	6545
176	1476.04	1082.21	1481.9	1085.13	6.55312	1473.89	1081.15	2.39881	10.3527	612	164	448	0.732026	0	41.3141	19.3681	0.468802	0.00535696	6546
176	1557.09	1550.83	1549.81	1552.35	7.43081	1560.15	1550.19	3.13106	5.67409	253	75	178	0.703557	0	23.5158	13.1906	0.560927	0.00607939	6547
176	1625.04	1756.3	1624.79	1753.49	2.81695	1625.21	1758.13	1.83768	14.6596	1003	396	607	0.605184	0	55.2288	32.2415	0.58378	0.0036529	6548
176	1664.95	129.39	1665.05	124.527	4.86427	1664.92	130.657	1.26796	15.1502	1093	226	867	0.79323	0	57.8748	28.86	0.498662	0.00410507	6549
176	1814.16	690.873	1809.73	685.153	7.23526	1815.26	692.292	1.79502	13.0591	820	163	657	0.80122	0	50.6529	26.404	0.521274	0.00303254	6550
176	1898.94	1234.02	1895.58	1230.92	4.5714	1900.25	1235.23	1.78383	13.1513	1108	311	797	0.719314	0	46.7726	37.0386	0.791887	0.0051464	6551
176	1920.5	1297.64	1920.83	1298.77	1.17183	1919.48	1294.11	3.67643	16.222	2499	1895	604	0.241697	0.263305	65.8256	50.2063	0.762716	0.00518857	6552
177	59.6715	1775.37	58.316	1775.56	1.36883	60.4482	1775.27	0.784242	11.8421	895	326	569	0.635754	0	40.6715	32.3083	0.794373	0.00430421	6553
177	72.4687	116.633	80.2	121.737	9.26382	70.2827	115.19	2.61923	9.69559	431	95	336	0.779582	0	42.326	13.1294	0.310196	0.00372837	6554
177	111.462	196.701	111.62	197.568	0.880738	111.348	196.078	0.633566	11.5058	968	405	563	0.581612	0	46.7468	26.8283	0.573906	0.00575848	6555
177	135.496	923.722	137.409	925.555	2.64919	134.02	922.307	2.04475	10.2053	629	274	355	0.564388	0	40.936	19.9186	0.48658	0.00584659	6556
177	157.984	1241.56	159.644	1240.53	1.95775	156.734	1242.34	1.47322	12.1289	1218	523	695	0.570608	0	49.2381	37.0476	0.752416	0.00491121	6557
177	153.641	1882.49	154.078	1880.55	1.98644	153.27	1884.14	1.68675	10.3366	588	270	318	0.540816	0	37.9846	23.8761	0.628574	0.00378778	6558
177	198.85	903.56	199.754	905.354	2.00848	198.341	902.549	1.13195	9.58828	541	195	346	0.639556	0	44.0944	16.1597	0.366479	0.00496786	6559
177	218.307	1123.55	218.364	1123.62	0.0952076	209.667	1112.17	14.2882	14.3051	906	900	6	0.00662252	0.81457	56.5424	28.644	0.506592	0.00248344	6560
177	281.794	614.833	285.465	617.883	4.77288	280.117	613.441	2.17949	14.7866	1008	316	692	0.686508	0	55.4147	26.3227	0.475013	0.00476371	6561
177	294.744	1135.12	294.681	1134.94	0.193921	294.789	1135.25	0.14119	8.0688	484	204	280	0.578512	0	40.2518	15.0799	0.374639	0.00497206	6562
177	384.024	81.5379	383.175	81.0627	0.972982	384.55	81.8323	0.602907	12.5952	792	303	489	0.617424	0	47.1764	27.0191	0.572725	0.00412835	6563
177	495.643	1465.3	495.643	1465.3	0	495.643	1465.3	0	4.07232	115	0	115	1	0	12.3905	10.5968	0.855236	0.00747919	6564
177	509.632	1474.42	509.632	1474.42	0	509.632	1474.42	0	4.71141	152	0	152	1	0	14.3577	12.5392	0.873343	0.00693937	6565
177	532.471	1621.91	531.335	1621.96	1.13671	533.07	1621.89	0.599421	10.1697	614	212	402	0.654723	0	37.9479	23.9422	0.630924	0.0046341	6566
177	556.959	97.9689	556.854	96.2768	1.6953	557.147	100.993	3.02998	14.9311	2411	1546	865	0.358772	0.0294484	62.1746	50.6158	0.814091	0.00567155	6567
177	719.526	1383.28	715.227	1380.14	5.32472	720.378	1383.9	1.05533	4.16238	133	22	111	0.834586	0	14.2264	11.0648	0.777762	0.00678571	6568
177	857.83	1451.49	853.558	1456.74	6.76645	859.268	1449.73	2.27698	17.0973	1402	353	1049	0.748217	0	70.4349	31.7631	0.450957	0.00379263	6569
177	953.115	690.208	944.313	686.286	9.63659	972.242	698.73	20.9394	23.6482	3817	2614	1203	0.315169	0	101.513	53.7456	0.529447	0.00369773	6570
177	931.351	759.462	933.697	768.492	9.32912	930.576	756.477	3.08442	14.2884	982	244	738	0.751527	0	55.4893	32.6923	0.589163	0.00295983	6571
177	1017.42	1568.15	1017.42	1568.15	0	1017.42	1568.15	0	4.80442	159	0	159	1	0	15.0216	12.1971	0.811971	0.00766782	6572
177	1094.61	241.425	1098.1	245.621	5.46038	1091.21	237.341	5.31538	12.669	967	477	490	0.506722	0.222337	50.5036	30.5137	0.604188	0.00434053	6573
177	1115.49	1101.4	1115.49	1101.4	0	1115.49	1101.4	0	2.93438	57	0	57	1	0.0175439	9.36651	6.61703	0.706457	0.00770687	6574
177	1140.68	1239.82	1143.69	1234.54	6.08037	1139.3	1242.23	2.77016	12.9894	885	277	608	0.687006	0.00112994	56.2563	21.3983	0.380372	0.00425612	6575
177	1168.21	1787.4	1170.47	1786.84	2.33627	1166.45	1787.84	1.81579	10.4341	670	293	377	0.562687	0	46.5388	18.9661	0.407534	0.00500164	6576
177	1254.67	1630.54	1254.75	1631.7	1.16748	1254.63	1629.94	0.60527	13.2895	1189	406	783	0.658537	0	44.0745	36.7186	0.833103	0.00552263	6577
177	1276.37	1476.21	1276.37	1476.21	0	1276.37	1476.21	0	6.39512	246	0	246	1	0	23.6491	13.3949	0.566403	0.00579696	6578
177	1279.04	53.4331	1279.04	53.4331	0	1279.04	53.4331	0	7.18694	254	0	254	1	0	27.4867	12.0568	0.438643	0.00534467	6579
177	1317.23	643.206	1321.88	648.935	7.38026	1316.18	641.909	1.67141	8.54263	417	77	340	0.815348	0	34.1377	15.123	0.443001	0.00555437	6580
177	1324.39	1406.07	1323.41	1406.06	0.971244	1324.81	1406.07	0.419945	11.7605	583	176	407	0.698113	0	44.3586	18.2585	0.411611	0.0040374	6581
177	1336.33	168.28	1336.33	168.28	0	1336.33	168.28	0	4.47107	93	0	93	1	0.0107527	17.3741	6.91964	0.398273	0.0042458	6582
177	1380.09	1049.63	1375.55	1045.53	6.1154	1381.41	1050.82	1.78082	10.406	572	129	443	0.774476	0	43.565	16.8031	0.385701	0.00531678	6583
177	1375.6	1008.67	1375.6	1008.67	0	1375.6	1008.67	0	2.22534	30	0	30	1	0	7.61326	4.17646	0.548578	0.00688705	6584
177	1468.47	745.273	1471.31	743.755	3.21598	1467.73	745.669	0.839206	16.1128	1324	274	1050	0.793051	0	64.0939	30.1575	0.47052	0.00388206	6585
177	1450.32	1327.35	1449.39	1327.79	1.03659	1450.76	1327.14	0.486353	8.18171	404	129	275	0.680693	0	35.337	14.9555	0.423226	0.00515306	6586
177	1475.79	1080.61	1475.9	1078.66	1.95461	1475.73	1081.63	1.02475	10.124	721	248	473	0.656033	0	42.9543	21.5867	0.502552	0.00538236	6587
177	1548.25	1559.73	1548.32	1558.52	1.20552	1548.21	1560.48	0.751208	5.50524	323	124	199	0.616099	0	22.159	17.9294	0.809125	0.00655385	6588
177	1630.13	1755.22	1630.6	1751.95	3.29811	1629.82	1757.39	2.19887	14.6516	1010	404	606	0.6	0	53.9747	34.0939	0.631665	0.00324379	6589
177	1665.12	129.401	1666.07	125.913	3.61431	1664.84	130.452	1.08926	15.106	1140	264	876	0.768421	0	58.6324	28.596	0.487717	0.00448791	6590
177	1812.45	692.899	1809.32	688.364	5.50844	1813.11	693.867	1.17568	12.2964	813	143	670	0.824108	0	45.2246	26.9636	0.596216	0.00408715	6591
177	1898.75	1233.74	1896.04	1230.52	4.21159	1899.89	1235.09	1.76345	12.9485	1108	327	781	0.704874	0	44.6669	37.9502	0.849628	0.00484935	6592
177	1919.99	1297.9	1919.66	1299.36	1.50476	1921.03	1293.31	4.70342	15.38	2463	1866	597	0.242387	0.258222	68.2932	47.273	0.692207	0.00499793	6593
178	58.1083	1772.27	57.0025	1771.39	1.41413	58.9042	1772.91	1.01769	11.8472	951	398	553	0.581493	0	41.4618	32.5915	0.78606	0.00565735	6594
178	76.0359	115.656	83.1277	126.532	12.9834	75.0641	114.166	1.77907	9.18319	390	47	343	0.879487	0	39.7449	13.0693	0.32883	0.00463734	6595
178	111.422	160.612	113.198	153.191	7.63088	104.237	190.63	30.866	31.9396	2810	2253	557	0.198221	0	92.1429	48.2906	0.524084	0.00265901	6596
178	134.45	930.575	135.085	932.595	2.11785	133.914	928.868	1.78925	9.9134	642	294	348	0.542056	0	40.0432	20.3948	0.509321	0.0058245	6597
178	166.012	1238.51	167.728	1235.76	3.24415	164.764	1240.52	2.35975	12.5439	1318	555	763	0.578907	0	50.0466	37.5909	0.751117	0.00535738	6598
178	157.868	1880.37	159.435	1879.71	1.69812	156.323	1881.01	1.67384	10.7431	695	345	350	0.503597	0	40.8831	25.4062	0.621436	0.00486409	6599
178	205.682	911.027	208.408	913.136	3.44612	204.239	909.91	1.82496	9.83752	595	206	389	0.653782	0	42.7466	18.903	0.442211	0.004748	6600
178	280.974	615.767	278.87	616.311	2.17278	281.802	615.552	0.85518	14.4105	956	270	686	0.717573	0	58.3655	24.4486	0.418888	0.00425502	6601
178	295.925	1131.78	291.116	1129.64	5.26501	298.477	1132.92	2.79406	8.26034	424	147	277	0.653302	0	32.9936	15.8551	0.480552	0.00581619	6602
178	380.126	81.0382	374.496	79.4148	5.85902	383.072	81.8876	3.06579	12.8138	786	270	516	0.656489	0	42.8662	30.1793	0.704034	0.00429077	6603
178	500.694	1469.29	500.694	1469.29	0	500.694	1469.29	0	7.9754	242	0	242	1	0	30.3426	11.1985	0.36907	0.0039347	6604
178	529.594	1620.41	531.856	1620.57	2.2671	528.971	1620.37	0.624181	9.88866	579	125	454	0.784111	0	35.3776	24.2819	0.686364	0.0053168	6605
178	555.302	100.279	554.95	99.9014	0.516322	555.91	100.931	0.891311	13.3871	2211	1400	811	0.366802	0.00678426	62.3241	46.2986	0.742868	0.00523314	6606
178	724.446	1377.34	724.446	1377.34	0	724.446	1377.34	0	3.80086	101	0	101	1	0	11.1828	10.2631	0.917758	0.00750595	6607
178	857.515	1454.66	856.012	1457.63	3.32941	857.968	1453.77	1.00316	16.7853	1395	323	1072	0.768459	0	72.1098	33.5451	0.465195	0.00365256	6608
178	954.004	690.712	946.225	688.464	8.09707	971.109	695.656	17.8054	20.8211	3858	2652	1206	0.312597	0	93.3275	58.6043	0.627943	0.00292738	6609
178	934.873	762.37	937.136	773.2	11.0636	934.107	758.705	3.74443	14.2932	1048	265	783	0.747137	0	55.956	32.472	0.580313	0.00307281	6610
178	961.431	1229.87	961.424	1229.88	0.00784605	971	1222	12.3919	12.3919	1584	1583	1	0.000631313	0.578914	73.2554	38.1143	0.520294	0.00199079	6611
178	1014.63	1565.92	1014.63	1565.92	0	1014.63	1565.92	0	4.92887	170	0	170	1	0	14.7549	13.1812	0.893345	0.00776114	6612
178	1065.89	256.3	1059.25	260.044	7.62134	1096.22	239.195	34.8221	36.4718	3063	2513	550	0.179563	0.0711721	109.631	47.283	0.43129	0.00333746	6613
178	1125.89	1089.67	1125.89	1089.67	0	1125.89	1089.67	0	2.80419	45	0	45	1	0	10.0815	4.81531	0.477637	0.00669244	6614
178	1141.39	1240.49	1144.52	1236.67	4.93822	1139.71	1242.54	2.65455	13.3836	921	322	599	0.65038	0.00108578	56.1383	21.2862	0.379174	0.0046719	6615
178	1171.67	1790.43	1172.72	1789.21	1.6048	1170.99	1791.22	1.04222	9.6996	635	250	385	0.606299	0	42.4009	19.9002	0.469335	0.00512494	6616
178	1252.37	1630.45	1251.45	1631.06	1.10469	1252.83	1630.14	0.549013	13.3685	1208	401	807	0.668046	0	43.5032	37.9123	0.871483	0.00537663	6617
178	1276.86	45.6836	1276.86	45.6836	0	1276.86	45.6836	0	7.04982	256	0	256	1	0	26.1748	13.1043	0.500645	0.00444444	6618
178	1277.39	1461.13	1277.39	1461.13	0	1277.39	1461.13	0	5.88242	218	0	218	1	0	21.6456	12.2719	0.566948	0.00643904	6619
178	1317.29	642.777	1322.22	648.657	7.6726	1316.23	641.506	1.65825	8.37558	377	67	310	0.822281	0	34.2626	13.3086	0.388431	0.0054921	6620
178	1329.11	1405.63	1329.92	1407.64	2.16578	1328.85	1405	0.672882	11.6851	578	137	441	0.762976	0	40.6141	18.7472	0.461595	0.00482809	6621
178	1335.93	159.289	1335.93	159.289	0	1335.93	159.289	0	5.65836	121	0	121	1	0.0413223	24.5704	6.20233	0.25243	0.00373457	6622
178	1368.84	991.711	1368.52	991.568	0.350971	1369.21	991.872	0.395888	2.38792	83	44	39	0.46988	0	10.9397	10.3794	0.94878	0.00506592	6623
178	1384.35	1050.22	1386.94	1053.74	4.37262	1382.97	1048.35	2.32022	10.134	600	208	392	0.653333	0	39.9536	19.1172	0.478485	0.00571559	6624
178	1470.27	745.227	1473.4	743.277	3.69097	1469.52	745.694	0.884489	16.3928	1345	260	1085	0.806691	0	65.8424	30.4241	0.462075	0.00368679	6625
178	1452.33	1337.46	1452.33	1337.46	0	1452.33	1337.46	0	8.20443	283	0	283	1	0	32.6099	11.9927	0.367763	0.00431824	6626
178	1475.98	1080.36	1472.2	1075.38	6.25266	1477.46	1082.31	2.45096	10.4165	696	196	500	0.718391	0	41.993	20.9018	0.497745	0.00543054	6627
178	1542.22	1564.12	1541.38	1565.5	1.61542	1542.7	1563.32	0.933319	6.07952	355	130	225	0.633803	0	23.6917	19.0146	0.802586	0.00671078	6628
178	1630.66	1755.88	1630.77	1753.69	2.18743	1630.58	1757.36	1.48954	13.8762	985	399	586	0.594924	0	53.9219	34.229	0.634788	0.00337791	6629
178	1665.12	129.463	1663.12	126.324	3.7179	1665.66	130.313	1.00674	15.2504	1131	241	890	0.786914	0	58.9154	28.2765	0.479951	0.00434833	6630
178	1814.06	691.547	1809.56	683.755	9.00032	1814.76	692.76	1.40164	12.6724	757	102	655	0.865258	0	50.4405	25.3226	0.50203	0.00255799	6631
178	1896.84	1226.71	1893.21	1224.33	4.34063	1898.43	1227.76	1.90432	13.0737	1174	358	816	0.69506	0	49.3091	35.8979	0.728018	0.00509549	6632
178	1919.83	1297.52	1919.88	1298.88	1.35883	1919.68	1293.15	4.36843	16.0276	2470	1884	586	0.237247	0.256275	66.2646	48.7342	0.735449	0.00481805	6633
179	58.8084	1776.18	58.3261	1778.26	2.12967	59.0965	1774.94	1.27219	11.608	861	322	539	0.626016	0	39.7184	30.2924	0.76268	0.00527522	6634
179	102.092	148.59	107.269	144.824	6.40185	92.5802	155.51	11.7625	38.199	2582	1672	910	0.35244	0	104.515	53.0772	0.507841	0.00174045	6635
179	132.772	929.864	133.18	931.213	1.40924	132.459	928.831	1.07974	9.68397	627	272	355	0.566188	0.0015949	38.7524	21.4561	0.553672	0.0056205	6636
179	157.984	1872.37	154.517	1874.07	3.85827	160.511	1871.14	2.81259	11.4441	555	234	321	0.578378	0	38.0459	23.7247	0.623581	0.00336698	6637
179	170.878	1235.24	172.641	1235.55	1.78978	169.774	1235.05	1.12162	12.5546	1207	465	742	0.614747	0	47.3318	36.9303	0.780244	0.00511016	6638
179	210.461	906.852	211.264	908.013	1.41171	209.971	906.145	0.859484	9.56836	621	235	386	0.621578	0	40.9783	20.0521	0.489335	0.00543573	6639
179	282.676	614.261	284.118	615.625	1.98501	282.099	613.716	0.794015	14.8002	980	280	700	0.714286	0	60.7262	24.714	0.406974	0.0040158	6640
179	300.341	1133.36	294.293	1130.33	6.76432	303.722	1135.05	3.78084	8.46502	410	147	263	0.641463	0	33.4893	15.3834	0.459353	0.00554174	6641
179	373.319	83.5493	368.211	82.6291	5.19014	376.095	84.0494	2.82072	12.7336	781	275	506	0.647887	0	43.3464	28.9733	0.668413	0.0042239	6642
179	506.083	1473.77	506.083	1473.77	0	506.083	1473.77	0	8.48217	278	0	278	1	0	34.5944	10.7767	0.311516	0.00430901	6643
179	530.363	1621.11	532.987	1621.85	2.72643	528.998	1620.73	1.41852	9.49998	675	231	444	0.657778	0	35.5055	30.1961	0.850462	0.00434822	6644
179	553.087	101.109	552.503	100.817	0.652641	554.2	101.666	1.24511	13.3393	2367	1553	814	0.343895	0.00295733	61.6459	51.8336	0.840829	0.00511894	6645
179	718.099	1395.81	718.099	1395.81	0	718.099	1395.81	0	4.18932	121	0	121	1	0	12.9774	10.5079	0.809707	0.00762157	6646
